"ACCURACY";"CHECKED";"CODE";"COORDINATES";"CREATEDAT";"DATE";"DESCRIPTION";"EMPTY";"NUMBER";"PHOTOS";"ROI";"TEMPERATURE";"TYPE";"UPDATEDAT";"WIND";"_ID";"__V"
"14.75";"";"1";"9.0719163";"Sun Oct 11 13:20:46 CEST 2020";"Sun Oct 11 13:20:46 CEST 2020";"WGS 84";"false";"";"uploads/17cb02fd-f207-48cc-8192-ff1f6ca4b2b2.jpeg";"000000000000000000000001";"15.2";"Point";"Sun Oct 11 13:20:46 CEST 2020";"1.6";"5f82ea8e1985762bd27d8f2d";"0"
"20.0";"";"1";"9.1133815";"Sun Oct 11 15:40:46 CEST 2020";"Sun Oct 11 15:40:46 CEST 2020";"WGS 84";"false";"";"uploads/ff391f20-f2eb-4b12-94b0-713a8a7784b5.jpeg";"000000000000000000000001";"15.0";"Point";"Sun Oct 11 15:40:46 CEST 2020";"0.9";"5f830b5e1985762bd27d8f2e";"0"
"38.361000061035156";"";"1";"8.5391024";"Sat Nov 14 14:24:05 CET 2020";"Sat Nov 14 14:24:05 CET 2020";"WGS 84";"false";"";"uploads/9fbaa793-fd74-40da-b64c-a4d2e7b62c52.jpeg";"000000000000000000000002";"12.6";"Point";"Sat Nov 14 14:24:05 CET 2020";"1.8";"5fafda751cb4b84f579f989b";"0"
"3.9000000953674316";"";"1";"9.3006291";"Tue Dec 01 15:19:08 CET 2020";"Sun Feb 21 16:10:00 CET 2021";"WGS 84";"false";"";"uploads/fa4e0004-8e91-4805-bd26-d050cd28a32d.jpeg";"000000000000000000000001";"4.1";"Point";"Sun Feb 21 16:40:53 CET 2021";"0.5";"5fc650dc1cb4b84f579f989d";"0"
"3.9000000953674316";"";"1";"9.2998405";"Tue Dec 01 15:20:53 CET 2020";"Tue Dec 01 15:20:53 CET 2020";"WGS 84";"false";"";"uploads/8edc6dc3-1ab8-4c9e-bbd7-a758106e44bf.jpeg";"000000000000000000000001";"4.1";"Point";"Tue Dec 01 15:20:53 CET 2020";"0.5";"5fc651451cb4b84f579f989e";"0"
"9.399999618530273";"";"1";"9.2984433";"Tue Dec 01 15:25:53 CET 2020";"Tue Dec 01 15:25:53 CET 2020";"WGS 84";"false";"";"uploads/331558c5-1d12-49f0-8c28-15b7c392cec9.jpeg";"000000000000000000000001";"4.1";"Point";"Tue Dec 01 15:25:53 CET 2020";"0.5";"5fc652711cb4b84f579f989f";"0"
"0.0";"";"1";"9.077121019363405";"Sat Dec 05 10:32:36 CET 2020";"Sat Dec 05 10:32:36 CET 2020";"WGS 84";"false";"";"uploads/8d03c8fb-04ad-4e19-9ade-a5444f515cb3.jpeg";"000000000000000000000001";"4.2";"Point";"Sat Dec 05 10:32:36 CET 2020";"0.9";"5fcb53b41cb4b84f579f98a0";"0"
"0.0";"";"1";"9.076284170150759";"Sat Dec 05 10:36:05 CET 2020";"Sat Dec 05 10:36:05 CET 2020";"WGS 84";"false";"";"uploads/13dcde53-7ef6-481a-921a-3c681cf2ce66.jpeg";"000000000000000000000001";"3.9";"Point";"Sat Dec 05 10:36:05 CET 2020";"0.9";"5fcb54851cb4b84f579f98a1";"0"
"4.599999904632568";"";"1";"9.3057375";"Sun Dec 13 14:19:43 CET 2020";"Sun Dec 13 14:19:43 CET 2020";"WGS 84";"false";"";"uploads/23fac34b-ac69-41db-978e-8a3ee9156f98.jpeg";"000000000000000000000001";"9.1";"Point";"Sun Dec 13 14:19:43 CET 2020";"1.0";"5fd614ef1cb4b84f579f98a2";"0"
"68.4000015258789";"";"1";"9.0792919";"Wed Dec 30 11:05:19 CET 2020";"Wed Dec 30 11:05:19 CET 2020";"WGS 84";"false";"";"uploads/6e573ba7-3273-4b91-869b-29c83a05c366.jpeg";"000000000000000000000001";"2.6";"Point";"Wed Dec 30 11:05:19 CET 2020";"0.6";"5fec50df1cb4b84f579f98a3";"0"
"3.9000000953674316";"";"1";"9.307113";"Sun Jan 10 13:11:07 CET 2021";"Sun Jan 10 13:11:07 CET 2021";"WGS 84";"false";"";"uploads/33f36fea-3d12-4275-ab43-ab460b9eb953.jpeg";"000000000000000000000001";"2.7";"Point";"Sun Jan 10 13:11:07 CET 2021";"0.9";"5ffaeedb53993ef7e8b98f51";"0"
"64.03299713134766";"";"1";"9.0828412";"Sat Jan 16 14:45:27 CET 2021";"Sat Jan 16 14:45:27 CET 2021";"WGS 84";"false";"";"uploads/ac4762eb-db4a-4c61-8d3e-ee30bd650482.jpeg";"000000000000000000000001";"5.7";"Point";"Sat Jan 16 14:45:27 CET 2021";"1.8";"6002edf753993ef7e8b98f53";"0"
"0.0";"";"1";"9.118652343750002";"Mon Feb 01 14:41:20 CET 2021";"Mon Feb 01 14:41:20 CET 2021";"WGS 84";"false";"";"";"";"11.0";"Point";"Mon Feb 01 14:41:20 CET 2021";"2.0";"60180500be3bd61ed001d4e4";"0"
"0.0";"";"1";"9.382946491241457";"Wed Feb 03 07:54:22 CET 2021";"Wed Feb 03 07:54:22 CET 2021";"WGS 84";"false";"";"uploads/3764df4a-9bf7-48e8-a60a-d5efbf15bf59.jpeg";"000000000000000000000001";"4.9";"Point";"Wed Feb 03 07:54:22 CET 2021";"1.0";"601a489e53993ef7e8b98f58";"0"
"0.0";"";"1";"8.536633";"Sun Feb 07 09:53:11 CET 2021";"Sun Feb 07 09:53:11 CET 2021";"WGS 84";"false";"";"";"000000000000000000000002";"0.0";"Point";"Thu Apr 29 08:15:23 CEST 2021";"0.0";"601faa779e28a93b5a193834";"0"
"14.0";"";"1";"9.252083";"Mon Feb 15 15:06:55 CET 2021";"Mon Feb 15 15:06:55 CET 2021";"WGS 84";"false";"";"uploads/e7ba3fb4-d558-475a-9299-b86613b7f1fe.jpeg";"000000000000000000000001";"4.6";"Point";"Mon Feb 15 15:06:55 CET 2021";"0.9";"602a7fff97c61722d0e5fced";"0"
